,IRIS,LIBCOM,TYP_IRIS,C16_PMEN_MENSFAM,C16_PMEN_MENHSEUL,C16_PMEN_MENFSEUL,C16_PMEN_MENCOUPSENF,C16_PMEN_MENCOUPAENF,C16_PMEN_MENFAMMONO,C16_PMEN_CS1,C16_PMEN_CS2,C16_PMEN_CS3,C16_PMEN_CS4,C16_PMEN_CS5,C16_PMEN_CS6,C16_PMEN_CS7,C16_PMEN_CS8
38174,751072601,Paris 7e Arrondissement,H,108.3196739726693,198.4163253822769,353.3588341802281,464.08471315941154,707.9034903643086,142.9591675692157,0.0,250.6282193803155,836.7783047172552,183.36052437452133,201.9781908079532,49.48465934301989,319.113337538063,133.69896846698217
38175,751072602,Paris 7e Arrondissement,H,33.49104702203687,102.85782723348522,224.8047130166405,332.4255815991704,464.7261323204014,132.38252871661626,2.10278318538612,206.0208201561313,593.4176970245253,84.79502607872163,114.40988410693564,14.98181861958558,188.70375388398327,86.2560468530817
38176,751072603,Paris 7e Arrondissement,H,18.78572677765362,82.50350475452578,128.23660276765182,198.64510844834427,264.00170462869653,56.53011212687866,0.0,106.72155228257694,260.4465179956423,72.83065034364033,53.48300491805024,31.6109710063076,164.01494696802854,59.59511598950473
38177,751072604,Paris 7e Arrondissement,H,38.54951919588398,133.05802111198145,167.0963851352298,285.0583284105115,571.1061384600164,111.97486311195708,0.0,199.82390661188109,554.8596028554908,110.56842170475976,144.82203151382188,51.00626569864102,204.14691616710437,41.61611087388128
38181,751072701,Paris 7e Arrondissement,H,142.63146700453436,337.96664175371177,566.0568529535527,817.2164142719186,769.2921766766852,154.99302132466977,0.0,139.28845136830216,1256.5739712633192,315.67126336183617,206.50060815451695,91.63905984351356,537.7536690479949,240.7295509455894
38182,751072702,Paris 7e Arrondissement,H,49.78104360768372,191.35020482465197,313.4306493281248,349.7110643470156,578.7294989931662,175.58946653026885,0.0,122.61544356702316,685.3926733578357,225.83677892284496,150.70075243654753,65.88718863391426,275.32975213490386,132.82933857784155
38183,751072703,Paris 7e Arrondissement,H,44.4047132689076,117.08619317753816,167.25238313408883,396.5702286537157,812.0102402217792,120.95030033352904,0.0,177.50383415393506,671.4219476440695,226.07580098962137,156.1661490929988,5.80684976710898,321.2191845119741,100.08029262985076
38184,751072704,Paris 7e Arrondissement,H,94.23496443299324,183.1528843355988,254.22929398090645,379.16415844611214,745.0975538449127,103.43366050708299,0.0,175.35504541246627,895.0830425697994,101.46133888454204,128.06003242012642,92.82602854799018,273.120633824882,93.40639388780008
38185,751072705,Paris 7e Arrondissement,H,45.14466697342289,181.45773678478088,240.91150012948296,561.0124867069071,676.8193246032503,112.91660550382443,0.0,174.61104066509628,797.0142057629921,169.04625679356195,126.57384864196824,58.85422386472402,390.8552099836671,101.307534989659
38186,751072706,Paris 7e Arrondissement,H,85.71530856205338,173.4926916456413,246.0492586806816,404.29151514334086,652.0056175883793,119.39488783690649,1.875301360523816,92.4805432409886,640.4616001363798,210.1670374506562,396.05583164291687,28.22874408377873,241.7092388358474,69.97098270591141
38188,751072801,Paris 7e Arrondissement,H,97.51328592358622,237.74006099955795,473.4790364325605,442.88092765762815,939.9860255521228,256.7430189056524,0.0,141.5778324298341,1274.9032990291116,305.79469487133235,164.75000500646897,30.3129455493308,364.5278525188445,166.4757260661858
38189,751072802,Paris 7e Arrondissement,H,104.179835647666,223.9684992844777,306.73288571888486,445.3100871368959,687.6600713282917,129.4199911458316,0.0,182.85016395901388,944.6927653967098,208.9151700188716,211.0834484349466,36.40400071497216,185.7533184335444,127.57250330398932
38190,751072803,Paris 7e Arrondissement,H,91.58861933810584,334.94138199570807,483.14721891337695,344.5477069269478,280.0784408273623,85.62726013890058,0.0,96.27623984983737,642.7960205849245,263.32741125118986,197.76337119241927,31.55279555537162,214.4156408248108,173.79914888184817
38191,751072804,Paris 7e Arrondissement,H,129.3245221376055,365.99196042996994,558.9647529418722,709.3401163153848,1004.785885339972,296.77981995591927,0.0,356.07844311381814,1302.5449586785007,350.1844023612261,320.2816074927422,45.07707965010972,476.5468687327232,214.47369709160367
38192,751072805,Paris 7e Arrondissement,H,94.96374059437336,528.4521162075062,813.5737885675076,678.8751942949999,772.3353539306227,153.53061646299662,8.50686104671683,239.56599129578976,1291.0029757642474,439.4890271275581,254.12462825159503,129.10959708045846,417.09164851460446,262.84008097703617
38193,751072806,Paris 7e Arrondissement,H,58.5721422539515,145.49503087689263,223.74427882716185,440.6834619984821,662.8177497221501,116.10846948214136,0.0,231.3444490051968,599.2465044584494,154.0985494409628,129.38316181906205,37.83127462528794,410.7179401035051,84.7992537083153
38194,751072807,Paris 7e Arrondissement,H,78.37143626296518,136.24197504065188,269.80033291440395,449.24102836424254,957.0625143709956,190.49844857255525,14.6328612168252,207.50898917830057,882.2577367739356,145.58213447404424,277.2132502790659,96.89010288922208,316.1310340271655,140.9996266872555
38195,751072808,Paris 7e Arrondissement,H,60.55271580743106,155.5895409375798,253.07302551317756,366.5391225498371,515.6358809350849,160.00340371531436,0.0,132.33391917443012,658.5412814001237,162.73081175420046,145.552339179165,61.8829111086377,271.10946429245985,79.24296254940795
38196,751072809,Paris 7e Arrondissement,H,59.37208889288569,160.8113962323057,247.7624401420153,355.281977685525,825.9775588366489,211.07896077713562,0.0,139.2894111109111,815.0851656193079,298.72388697560893,155.9538636231382,83.61442611102105,261.846789888636,105.77087923789294
38197,751072810,Paris 7e Arrondissement,H,148.62873097340184,435.9961032067055,697.6959816875418,619.5623285642977,616.7159027383626,226.75829015246552,3.13483199478882,247.02680500198323,1024.1822146698255,331.6964320738537,283.263686193415,67.67539788685652,563.1155770156095,225.26239248644276
38198,751072811,Paris 7e Arrondissement,H,126.53318334980769,121.14626859589158,234.31447116623733,353.7845388588472,973.9009395955624,105.14274531777772,1.895046457572782,302.0374168805226,776.8615893938913,126.35231664845168,238.96439965838323,91.6790687735074,289.7230539019599,87.3092551698351
38201,751082901,Paris 8e Arrondissement,H,43.67936796001482,68.2182071010435,134.10285625481228,125.18866118414566,351.0683630611881,93.8504169788261,0.0,131.05782840124434,244.4188271289852,112.98278214487752,132.41628380959247,41.24376244370126,122.1612259943048,31.82716261732493
38209,751083001,Paris 8e Arrondissement,H,113.25030267018464,161.83445034490825,275.1774531527525,334.8726594492498,983.9034730818356,130.63880097230862,0.0,304.9400526922977,891.0459666267374,155.63727963687248,160.89347589723002,91.21876338268176,303.0240959405768,92.91750549484344
38210,751083002,Paris 8e Arrondissement,H,158.33059982857412,386.23420669102376,472.28347745110864,608.1091339291087,1111.6977856297528,260.1605087039435,0.0,236.4126011394714,1358.0590899994972,304.83610606424446,307.89341939195293,136.44402693856537,491.82648173977685,161.3439869600034
38223,751083201,Paris 8e Arrondissement,H,47.33871934955638,148.09187881374987,240.1937218508837,410.1179529587381,1015.1105372850684,198.59366544534808,0.0,153.02744401381582,951.1642627737552,323.010699051969,182.60731117089256,106.14351463434711,273.8253200245373,69.66792403402744
38224,751083202,Paris 8e Arrondissement,H,53.76217373435591,173.90346920301872,283.3955078767397,408.5491075020741,611.9365980987543,151.63641015093413,0.0,169.39164594541498,772.2945709117304,157.56996614249914,126.972703082342,67.48376408386783,300.84277083496784,88.62784556505464
38225,751083203,Paris 8e Arrondissement,H,25.60003843530222,101.59070755063163,167.59904755733197,397.2628379349355,636.2517135525102,204.24567811799983,0.0,191.37923198922616,590.5479969666441,183.6119901055372,198.0946626895909,75.49549409539043,206.8702386988692,86.5504086034533
38226,751083204,Paris 8e Arrondissement,H,86.28819025146606,171.173941640578,276.935454429199,563.1435188291837,1230.8431448673532,234.3059327687609,0.0,191.6966674973905,1273.6923288565747,341.4041283584564,174.19732704335382,170.17793472755915,300.1771220253965,111.34467427780984
38227,751083205,Paris 8e Arrondissement,H,87.30617836230063,193.9541790814664,291.9788152975233,614.0334683705584,1647.7504262108098,278.03284312584555,0.0,251.40422480957264,1717.9894431063708,397.0134286442885,192.04391381397664,83.71165361230783,371.51263653252175,99.3806099294658
38228,751083206,Paris 8e Arrondissement,H,164.5600939904687,235.2318176718466,320.5495674319711,600.6778894528968,1093.20072898692,244.44865459073134,0.0,143.25317183436994,1416.576981902753,261.43907966490934,234.41847969236707,92.21705293253818,380.3010359408185,130.46295015707864
38229,751083207,Paris 8e Arrondissement,H,97.83939355300824,170.49282823590886,307.12946269359315,456.8610483170072,881.3793052322283,147.99867603108913,11.6123768145498,249.9268904307672,983.4504070498504,299.634476577399,176.51918698804914,49.87036764388895,218.7440141783274,71.94299438000299
38233,751093301,Paris 9e Arrondissement,H,82.5432509244863,246.6647734771346,245.4338006273925,360.5041414926173,599.4556594990216,103.1204329539123,0.0,141.2228049696597,741.1027327166903,268.0290385112975,125.22394087841464,93.79736261053026,169.56948610218407,98.77669318578816
38234,751093302,Paris 9e Arrondissement,H,114.84955408852706,181.464846660412,323.4987949386184,400.8911595210101,558.249520135209,153.08474691279523,0.0,157.99562582353929,906.9419780173448,217.11768786804748,144.5489790025507,22.35735028894655,213.3927633153335,69.68423794080945
38235,751093303,Paris 9e Arrondissement,H,89.69580137057055,223.81678382271676,344.3472604251832,396.7045656770737,732.258852024544,187.04343611896505,0.0,122.00710181888348,800.1182839361402,330.0849919425709,270.6925151076956,96.01482170558212,288.1309886532358,66.81799627494524
38236,751093304,Paris 9e Arrondissement,H,129.6267178960144,187.04739957003952,321.6721965854687,475.57188337483416,805.6110067740927,146.1339573239887,0.0,185.1116948904121,985.4479266405804,210.38159508664825,210.0003155492441,69.21748072151817,303.23837077558164,102.26577786045355
38237,751093305,Paris 9e Arrondissement,H,102.07998381353946,213.71561450096175,304.7266889550474,448.3065108510529,713.6227989394936,167.25872779135446,0.0,146.00297064986927,1044.5405706017173,220.91064526676624,150.72821261546449,60.7583723904065,221.05820103702905,105.71135229019666
38238,751093306,Paris 9e Arrondissement,H,151.28778778783183,230.52999596483025,350.1919922028715,538.3520836501013,804.488838271429,174.56053400580987,0.0,207.0257028502257,970.4541949186626,337.83785154174944,300.1676913284935,70.67791818442439,299.8975454755474,63.35032758377081
38239,751093307,Paris 9e Arrondissement,H,135.98960088329105,269.8283941910954,524.7051245404,825.4092811473021,1248.818891521707,293.30338943269095,0.0,249.15580540275343,1554.244496885053,501.4599826153608,349.2520113923729,165.95315012530682,402.9537204343345,75.03551486130506
38240,751093308,Paris 9e Arrondissement,H,155.18246735395428,331.72074514154554,386.3747841507966,418.9566200002058,487.93113933770906,206.82895360925573,0.0,122.19753884650764,839.7288942660757,314.34702896731005,264.27400475116605,119.21477178569089,251.0719199404246,76.16055103629215
38241,751093309,Paris 9e Arrondissement,H,107.68209872327144,275.8290268703376,323.7374654366066,384.4533274810775,826.9479236391512,288.80952416587047,0.0,121.14960873888708,865.7171172506837,387.4482611107851,295.343556855212,184.64243764510368,239.5493774288612,113.60900728678205
38242,751093310,Paris 9e Arrondissement,H,119.69818404129796,161.71932782503893,264.3360122025993,359.377503372176,563.6730730441591,127.80544548206046,0.0,200.29561249981853,735.0078047476223,189.29146447803657,108.42251298193942,71.63768612817123,243.02504079101223,48.92942434073143
38253,751093501,Paris 9e Arrondissement,H,205.97546752508703,329.6499541379281,370.73522003864525,720.660463229114,1109.0385460274608,472.3346128314087,0.0,249.59101583163635,1476.2183655966087,511.6503765919181,451.9614266695347,112.376787055104,291.1563794911289,115.43991255371336
38254,751093502,Paris 9e Arrondissement,H,152.7551974361157,323.67638627943137,293.6030059703419,458.86898868595017,822.245540716012,174.88647385264701,0.0,211.9417683839725,1030.3118526996464,307.7117666237692,300.41610842888696,105.0591360562348,215.6740331532498,54.92092759473863
38255,751093503,Paris 9e Arrondissement,H,230.17946277504475,555.667557975608,552.5602615305983,1001.0100350765958,1413.643831380404,280.43244535966215,0.0,247.80576328100517,1901.843013534339,622.9742785560751,463.66103887113536,182.81176729807896,411.18142288598887,203.2163096712906
38257,751093601,Paris 9e Arrondissement,H,139.7373114578724,303.73258048094755,256.33108757057227,435.97131953597983,866.4358772012539,213.94862305217293,0.0,180.5561266642893,1088.871041994793,339.80465752037344,186.7886253216969,60.33593288238865,257.59093354142215,102.2094813738358
38258,751093602,Paris 9e Arrondissement,H,162.50196445602427,401.5893836697044,522.4645589333452,592.6444670245834,836.4434624516142,163.751646948028,2.90783730667363,182.40004126804703,1323.973276554523,427.8819452173708,237.0196503093164,94.66666507033015,286.2066223609616,124.33944539607702
38259,751093603,Paris 9e Arrondissement,H,70.90871151577556,207.45156726720876,308.2861746742987,296.2815403712193,513.551760346666,230.19802351554037,0.0,135.1994926043378,675.818829861057,279.29432009481,211.33259916629632,80.96733986577136,165.60604776689615,78.45914833154009
38260,751093604,Paris 9e Arrondissement,H,103.36523217107668,245.94408464328205,372.49439982968937,433.6119007675204,660.9132098248775,155.5895571703139,0.0,143.60483590554827,890.6933996326019,309.59167710302387,210.940952649116,55.94642997353082,280.3472556161982,80.79383352674087
38261,751093605,Paris 9e Arrondissement,H,175.5337693046179,164.4160616225466,325.0978499894342,501.1236817821986,861.820251142116,207.94766876623513,1.11182316554966,228.5947001726993,1004.4476593285182,406.2363633513912,188.52067415349964,59.55229804420527,248.52483050850904,98.95093388277635
38262,751093606,Paris 9e Arrondissement,H,152.3826765735187,235.10719247821416,268.67567739391404,613.1035521379197,630.7627502445889,204.23204203493972,0.0,134.96305235589836,1030.5185660235372,263.4903662397059,202.72175837654655,128.9791115667203,270.28255529173776,73.30848100894892
38263,751093607,Paris 9e Arrondissement,H,148.5072576818553,233.92732214911248,348.1628220762179,517.7302744850224,878.651973786153,167.93927829912076,0.0,90.3667494568924,1019.9034858186084,440.42778806245127,329.25519532018563,97.6586485195251,244.7051103512136,72.60195094860536
38264,751093608,Paris 9e Arrondissement,H,110.51231592717048,269.21860710242873,375.2821388261167,689.859312375235,949.1784479095146,185.3111461315822,0.0,264.9012104561431,1222.3740673480213,461.03976492789553,192.7419066111413,78.92111834936121,293.9305509419175,65.45334963756784
38265,751093609,Paris 9e Arrondissement,H,121.27407315352752,229.3079038123153,322.5064213738761,471.0693422636038,617.4628726331136,220.17073310745656,0.0,86.40855353759328,1011.1852773575962,342.5814637154255,54.03134377229634,84.3372424692358,330.4597707523968,72.78769473934908
38266,751093610,Paris 9e Arrondissement,H,200.40806086248728,278.5050646487966,328.03225377004287,396.7028376806753,847.5808181128823,221.75460885883095,0.0,213.40795978611573,847.6978090566712,501.2764496447032,217.55409356441464,138.2623433958682,186.5486212229399,168.23636726300242
38267,751103701,Paris 10e Arrondissement,H,127.42626653957431,329.91919603631754,370.4253544930216,477.8375758511641,713.5753317210439,182.70792051595674,13.64865012510076,122.89409272230266,792.9557911945079,448.97993615507255,281.2585407880282,168.27045606822884,255.8063245397315,118.07785356410568
38268,751103702,Paris 10e Arrondissement,H,142.96567059703327,298.7712228383453,241.2150655067968,507.47990298053855,658.0935951346855,368.53044355186813,0.0,94.7077782899828,888.7853555648707,404.17146846131885,377.2428851194477,165.2164118737479,191.7847360537796,95.14726524612009
38269,751103703,Paris 10e Arrondissement,H,183.15165490012288,376.1994373925463,278.59626100305053,601.7603236989453,650.3503635954106,184.78845190189526,0.0,59.060298575910046,955.9440300793406,461.6381202802514,362.3185494220548,157.6738223289504,186.9571210154733,91.25455078999038
38270,751103704,Paris 10e Arrondissement,H,306.59774050099134,329.6692402879271,308.6425485531264,615.3505030485009,1150.799044045163,270.19907080618214,0.0,194.8463448039637,1410.2225548078463,478.33858598152045,308.56885531318704,135.6661374026847,283.81989334549405,169.79577558719495
38271,751103705,Paris 10e Arrondissement,H,151.72631248014875,254.9902443363472,346.2838720578783,500.4144665880113,1009.2608052561692,187.03933749771477,0.0,173.7270868602525,1206.153533944114,328.00376040218754,262.52988887580585,85.08645326883445,320.76718040256304,73.4471344625119
38272,751103706,Paris 10e Arrondissement,H,118.36499543349488,278.37037980465817,241.4704981902612,625.0117190604251,1072.7984572740957,310.3366959333262,0.0,143.14007009165175,1003.697860292141,484.43622775971664,401.3459330890214,244.05904474634377,279.7327779026496,89.94083181473718
38273,751103707,Paris 10e Arrondissement,H,132.1245725591901,233.0426687379081,225.25798946791744,397.0238469046757,1452.5595779308333,692.3499570471761,17.5137402103968,172.95279688033736,851.5309203106705,555.202781631914,788.7592004786603,405.67560260236377,136.01344451418436,204.71012601917357
38274,751103708,Paris 10e Arrondissement,H,178.68636947578446,216.9539115973273,275.17181893317445,343.27196432767846,577.4563557685043,239.19940982634898,0.0,68.36194196264567,824.4919382532873,371.5101423308972,210.3639754894788,91.87925970570475,188.3425020576834,75.7900701291208
38275,751103709,Paris 10e Arrondissement,H,139.13123238404336,507.0256281220416,363.56159428940543,426.93547581637256,908.6993157061688,323.47377391747597,0.0,96.36592397910808,952.917045366988,359.3730655992337,390.7945020899951,368.8757953544674,239.25051281249227,261.2501750332232
38279,751103801,Paris 10e Arrondissement,H,216.63406249604117,270.3702993650987,298.36069447094576,349.29620160043135,684.2479930348742,192.4993227008369,0.0,148.18320360017145,792.9051295274559,376.1786722815528,274.54428907689817,175.62853879405287,183.66701962942943,60.30172075866737
38280,751103802,Paris 10e Arrondissement,H,158.59979487712727,210.420584502418,209.1265354993353,381.6759251783423,590.84840540211,193.0124334873325,0.0,124.50050371017836,616.2800635252682,331.5548576539978,250.22622543369897,176.7890836733428,153.9025108139148,90.43043413626438
38281,751103803,Paris 10e Arrondissement,H,209.78610776583872,533.6508370419308,505.1656969415498,731.2384359974458,970.795790318566,128.68235141939886,0.0,197.2905203225756,1473.536438104085,508.675270938517,277.5047665687016,192.24256249968744,297.3179677648038,132.7516932863596
38282,751103804,Paris 10e Arrondissement,H,176.1231271351426,464.9382782443792,464.77780997981984,595.0493292649752,1028.3128696114525,358.3092086766798,0.0,143.16698223535266,1419.9261931969531,608.7714072168504,337.9941838793462,132.1576035360469,270.97391285781856,174.5203399900812
38283,751103805,Paris 10e Arrondissement,H,121.39895198145904,316.29387435594845,271.32050804923927,639.1531610170515,1013.923399453779,162.42930928321653,0.0,141.94395303940942,1079.4635916755285,420.6301748635582,496.355903758873,58.62896814684934,250.03339329733757,77.4632193591377
38284,751103806,Paris 10e Arrondissement,H,176.64104507040398,396.9559924463727,437.63265236015735,863.9225088112593,1477.4624382715692,347.33826299828024,0.0,184.07146451802905,1816.8021184605036,684.8111430379961,398.873512106363,198.11231356370868,291.3294921240567,125.952856147386
38285,751103901,Paris 10e Arrondissement,H,81.52260170367973,385.6039743555016,392.8609172566445,419.55673975923065,505.3342212578247,103.27516161973175,0.0,158.67439782985377,860.8403063896294,271.741979393333,135.92757704086662,91.14881915705628,245.23145733928556,124.58907880258836
38286,751103902,Paris 10e Arrondissement,H,204.04600691267208,223.53660732274477,311.9357011281758,465.96162776444135,1114.256913945359,271.98405233155466,0.0,177.95463863340558,942.8755763349136,504.6875111045941,395.1243637668983,175.4721169728165,298.14238553008744,97.46431706223214
38287,751103903,Paris 10e Arrondissement,H,164.4782779691984,191.51958803586405,243.6456027834908,318.5472390947597,789.1096715933832,75.83051851581517,0.0,158.63109961974283,794.8634657768066,272.6906168334621,237.10141659417215,90.85052892845036,133.87543728865128,95.1183329512259
38288,751103904,Paris 10e Arrondissement,H,228.88395500179607,237.8479458854576,262.64982527535363,535.364590895188,990.2068000745284,173.62441673405513,0.0,163.95402986043732,1006.0809025538751,371.8860352784076,353.4590003842106,159.9391566004273,272.53838279864004,100.7200263903809
38289,751103905,Paris 10e Arrondissement,H,174.00974211225846,316.2039582391856,299.5674866396371,474.19287794092446,555.50393641289,129.59197702342564,0.0,114.16586845759014,788.8986052469517,359.9900370430332,326.8288974126844,88.5833325800816,176.80786345291145,93.79537417506872
38290,751103906,Paris 10e Arrondissement,H,272.44046052821136,324.0705440064323,269.58474572840504,488.1229542508899,924.96973910162,155.71210837785443,0.0,197.9348960008973,1157.5246256960274,453.541112844175,248.5323826865628,108.90787634810292,172.47521323947697,95.98444517817065
38291,751103907,Paris 10e Arrondissement,H,110.12601246105552,263.614181552534,254.81753826875575,513.1342882072479,684.0466917510895,160.6003608940849,0.0,152.9510894484349,819.0193313786597,350.68576622578433,242.28733030289024,141.4526788397496,215.98095518852853,63.9619217507202
38292,751103908,Paris 10e Arrondissement,H,127.91037864409866,493.2396449410559,547.3203433444602,768.7421877426539,1012.3175383840432,261.989658817994,0.0,210.1426272795888,1397.484178861259,493.8499804904304,323.09805081551883,189.52416987071956,391.06806764464375,206.3526769121459
38293,751103909,Paris 10e Arrondissement,H,123.48724840858011,371.6115206331596,403.1858343260133,475.030364704499,577.2950813648092,202.39051821613552,0.0,90.92252251694973,816.4167259559445,374.6194608156431,391.4337584602863,170.59856406817167,156.95489447188618,152.05464136431544
38294,751103910,Paris 10e Arrondissement,H,255.0638627841187,358.9916505331727,374.2435921838386,634.1084858187876,555.8680730872726,171.50221015031596,0.0,110.5929506699172,897.1306618404624,373.6175031719101,233.9930257553408,116.23464203482186,390.5406944546342,227.66839663041944
38296,751104001,Paris 10e Arrondissement,H,148.7887538529282,336.34472902077147,350.4159252722644,484.8477548235874,1068.7322889978414,297.24092657309507,0.0,208.76831449916435,978.9557601790476,565.5720205460726,452.96024020161286,198.02330129687684,167.3162784907462,114.7744633269676
38297,751104002,Paris 10e Arrondissement,H,133.4515673807487,276.8119353463451,357.3600919786202,487.8664587760732,1436.3509750143578,752.3754359717889,0.0,245.29650720635428,913.8554647607187,552.4866558852914,716.6854564487845,501.086880328748,289.6157587057758,225.18974113226145
38298,751104003,Paris 10e Arrondissement,H,165.79393294671584,394.8559117735552,555.8691567904938,542.8096297805939,600.1483139518125,196.15644116523637,0.0,109.48810428051505,966.4966779692842,486.96286406748027,248.1795048705194,189.91484817890927,284.8247653842397,169.76662165745967
38299,751104004,Paris 10e Arrondissement,H,134.3921738780306,253.83799892323137,289.1777390500918,299.8947458220284,396.3739595894658,76.55672914117935,0.0,50.33960234464662,590.6117245003458,273.42608393113187,243.73959360889964,78.03838100582276,108.8471291885778,105.23083182460292
38300,751104005,Paris 10e Arrondissement,H,166.7833487029213,339.5864232587055,271.3121893476298,305.6885543203823,639.9277353795557,155.28404446538107,0.0,91.60750417914356,538.6176569434264,354.6467916105165,335.18628458739727,220.88290436671355,168.9347653622627,168.70638842511573
38301,751104006,Paris 10e Arrondissement,H,147.011324448762,451.55493000821735,479.0380297526478,582.0615649210677,924.2798404876082,260.5918578536081,0.0,276.6684874125668,839.3897890756496,505.5047331225967,443.669577140501,207.0558857049226,339.53920890932204,232.70986610635228
38302,751104007,Paris 10e Arrondissement,H,117.00137850943533,351.5180876392609,474.6469126624456,514.0368016329139,2022.0744370018929,549.5966105555592,0.0,262.57546931847486,1134.7363824385698,857.6582419466224,682.9015035699811,322.12198034591506,544.8098246470408,224.07082573490385
38303,751104008,Paris 10e Arrondissement,H,178.86950705699212,427.04175654045343,501.0757913790059,678.0742102397319,889.517069272172,484.9854705890233,0.0,112.35890018174646,1126.8036936960686,512.0804046426123,445.482909184792,174.87186190412373,564.9930758031572,222.97295966487823
38304,751104009,Paris 10e Arrondissement,H,154.54344907884436,389.6783199731221,386.891732513944,512.5576970115859,454.2799139163082,220.76798142622815,0.0,109.527345701771,928.6436171384048,431.8138749885739,282.1029566272793,70.03194618654429,196.8686294875415,99.73072378991804
38305,751104010,Paris 10e Arrondissement,H,94.0936954089202,156.2646149741692,232.9177997017342,432.0241002177664,795.1949657301094,271.922385580328,0.0,112.51677027964388,584.8698518367665,363.85934561376666,337.394978430182,150.48264799302362,339.8445811290114,93.44938633063344
38306,751104011,Paris 10e Arrondissement,H,187.6235997236339,353.610631190615,315.9743859511901,481.7626225215116,952.1459937178948,168.97975673521887,0.0,201.624984022708,964.7111968410468,413.97068676008433,354.3545134747019,71.2508386497562,260.91842379275494,193.26634629901216
38309,751114101,Paris 11e Arrondissement,H,179.49403745480998,372.84775682660967,422.96853962003263,619.2503562935259,1228.8135735116634,478.1066650011228,0.0,129.1913776857394,883.7120916132496,681.0070105945554,537.5701279152917,286.2790944675141,524.9411950324169,258.78003139899727
38310,751114102,Paris 11e Arrondissement,H,147.31395217057542,535.917670187749,509.273622684168,454.2217280316629,577.3318397105073,195.67655790186427,0.0,120.33270263190808,839.0429756676808,483.225714230878,366.9528237458979,214.92443919973496,187.1433372919758,208.1133779184513
38311,751114103,Paris 11e Arrondissement,H,97.49743949489807,310.4880340238397,303.9786242714054,459.3940249901116,439.3104920981584,84.9702870409076,0.0,110.37609869263706,657.0208349548717,281.59155883572384,223.42490075154456,110.84577395332228,189.77800864753465,122.60172608368666
38312,751114104,Paris 11e Arrondissement,H,121.66580976375064,228.00339724999856,250.82189056445824,355.41163064655075,497.6546820633275,82.43554800190476,0.0,60.66014732839996,750.5909904045296,271.980891705472,175.78238990812443,47.47846106651481,149.4760263236833,80.02405155326635
38313,751114105,Paris 11e Arrondissement,H,117.71902879828885,243.0978545082468,314.98415554329875,421.1668669807066,491.2724413190979,170.97429780144702,0.0,78.43842760866865,775.9800519682221,265.8837320771823,269.83300963669507,59.44842770562083,224.75211749152703,84.87887846316983
38314,751114106,Paris 11e Arrondissement,H,154.48539143108724,382.88554216690494,432.0614871834957,558.3655908180968,843.3331748109874,267.3576436982262,14.79995953476539,129.80006407137296,1136.249580981808,478.0771878838763,332.6054147743524,180.7871483285436,262.17130903736086,103.99816549671874
38315,751114107,Paris 11e Arrondissement,H,170.6279372642749,398.38990834121967,535.1341812372127,660.8827224548363,596.2784810359161,134.3022044729834,0.0,129.530116175214,1131.7863932033094,440.709985551226,302.2194171480133,151.0732228946991,224.3173973423322,115.9789024916489
38316,751114108,Paris 11e Arrondissement,H,165.89557632815485,287.1980874965597,382.1163970852488,588.4869106874737,774.5724113780697,267.64265386340645,0.0,134.49160216297102,964.4140390484944,501.07377491204727,338.3092041317087,169.11526453659746,256.4074241818567,102.10072786523772
38317,751114109,Paris 11e Arrondissement,H,184.64055959525052,559.8855558994843,530.8857570871941,604.4661727261469,799.1433124510824,287.9291520744093,16.40102435465765,194.47078296981,955.9106692969068,597.2407846728222,382.0016090378638,294.4282161410134,251.2416685278868,275.2557548326066
38318,751114110,Paris 11e Arrondissement,H,87.31176408935899,247.7876022936114,231.1947962493624,258.0572993796572,593.8579908303129,269.1549735443461,0.0,118.07041009878974,421.4539447673684,383.78465987512936,276.5876043749326,218.76009209970292,178.15273466577446,90.55498050495154
38319,751114111,Paris 11e Arrondissement,H,103.16512663942704,222.91877659479945,225.6780069026157,145.50974921666582,429.6702701515566,211.75327428712242,0.0,42.81227694418743,156.59172005661318,194.7417069239682,338.64484528928404,234.05957366188653,217.36203951053383,154.48304140571386
38320,751114112,Paris 11e Arrondissement,H,81.82838693519452,219.97031175679004,256.9274462877263,278.80660956764706,773.5438989790817,137.6085059518196,0.0,116.14955161257868,427.350985403013,284.97881405577573,361.29140845753534,191.3946611943722,294.39462771968215,73.12511103530218
38321,751114113,Paris 11e Arrondissement,H,112.47767676229697,263.81441201010085,213.0797705855914,335.40823194918715,276.3179046792058,146.51528645125222,0.0,61.9965861516385,427.10823339331785,170.55355813938516,236.4726561548506,83.22836968147824,246.99627982416607,121.25759909279796
38322,751114114,Paris 11e Arrondissement,H,123.03537707078968,266.96123524852567,295.9107303882336,351.10997777449626,546.0379215422687,118.25991544183213,1.05385422954057,72.92783863954394,678.589034711008,347.78905905646263,219.89177031383855,159.266997499358,156.73612405384864,65.06047896254573
38323,751114115,Paris 11e Arrondissement,H,205.253728628354,277.6672930688178,376.23211535111113,550.1510509728155,629.9383884934571,185.64818250493485,0.0,94.81072201377908,949.0025774563936,517.0076973214151,263.68002914263144,69.21853352948526,205.24409869145128,125.92710086433468
