,IRIS,LIBCOM,TYP_IRIS,P16_RPMAISON,P16_RPAPPART,P16_RP_LOCHLMV
28221,591831901,Dunkerque,H,267.4016275374668,488.7363183785043,479.6385783046064
28222,591831902,Dunkerque,H,549.0082106643796,420.8495725492289,343.3197560018707
28223,591832001,Dunkerque,H,617.1851631242652,103.03562628690204,163.5687411191893
28224,591832002,Dunkerque,H,617.8275261449398,102.46617004530758,195.14127685546737
28246,592050101,Escaudain,H,1009.0,137.0,370.0
28247,592050102,Escaudain,H,1104.0,55.0,343.0
28248,592050103,Escaudain,H,1183.0,120.0,513.0
28255,592120101,Estaires,H,829.7058189739107,164.94516876697395,60.62276134865815
28256,592120102,Estaires,H,1346.3000026998552,181.0072309477009,283.01891971062787
28264,592200101,Faches-Thumesnil,H,739.2686702210526,574.0571709147473,242.51734464993967
28265,592200102,Faches-Thumesnil,H,1070.7362764364314,134.4503241383201,183.4821427186872
28266,592200103,Faches-Thumesnil,H,737.4112125689364,391.4632821517651,280.5024128502622
28268,592200202,Faches-Thumesnil,H,351.4134062775813,163.09302816157825,178.37187472556823
28269,592200203,Faches-Thumesnil,H,789.3255859538355,65.88595423921662,50.43415079894865
28270,592200204,Faches-Thumesnil,H,788.0977483926976,323.1977940331733,231.697611737597
28271,592200205,Faches-Thumesnil,H,715.1933554135169,85.49009695861189,38.88480247593792
28276,592250101,Feignies,H,928.3548053501725,161.7723385574839,220.6483609267245
28277,592250102,Feignies,H,818.2317980064021,189.19625970927456,227.8382562419036
28278,592250103,Feignies,H,624.350939669795,53.97690022625232,159.50892077804778
28280,592270101,Fenain,H,834.9164954172411,10.037360053052938,250.10347132105767
28281,592270102,Fenain,H,1194.288230682746,44.70529998508566,166.0250233771702
28284,592300101,Ferrière-la-Grande,H,542.3468019915737,115.2862887782458,156.38835695135953
28285,592300102,Ferrière-la-Grande,H,569.4140176177706,148.36844121026417,214.5327460743009
28286,592300103,Ferrière-la-Grande,H,728.8098429720409,81.20164687859052,59.14687859057828
28290,592340101,Flers-en-Escrebieux,H,589.2576713138463,134.51537982292234,242.93076057572543
28291,592340102,Flers-en-Escrebieux,H,1133.3422673140249,203.7807619705465,279.0692208266598
28292,592340103,Flers-en-Escrebieux,H,215.82691538752465,2.00769223616302,149.57307159414498
28296,592390101,Flines-lez-Raches,H,1014.303376809005,116.8826156869752,123.8163301768805
28297,592390102,Flines-lez-Raches,H,1031.1423977130607,72.30873682329822,53.48865463641238
28305,592490101,Fourmies,H,486.84277690308176,146.28297545249825,143.45614410408504
28306,592490102,Fourmies,H,627.1434154479771,287.33598232975345,171.3916595571458
28307,592490103,Fourmies,H,621.9451649921482,68.25300204735677,28.55190068651923
28308,592490104,Fourmies,H,407.7546435175516,234.00220305029643,173.3441150911054
28309,592490105,Fourmies,H,649.8153722394919,642.6538630255193,420.8516239528568
28310,592490106,Fourmies,H,1100.9417872991355,173.62644485655045,301.5746188947896
28314,592530101,Fresnes-sur-Escaut,H,811.3670181975228,25.48273884664065,123.44403522460944
28315,592530102,Fresnes-sur-Escaut,H,1033.6126858626455,81.61883168246172,135.596084048266
28316,592530103,Fresnes-sur-Escaut,H,786.7442379643496,172.9724052792194,220.4611238382069
28331,592680101,La Gorgue,H,1078.6166323778596,73.89256369003418,287.09166681131614
28332,592680102,La Gorgue,H,896.3835986141496,177.92150877137615,18.967450562854932
28336,592710201,Grande-Synthe,H,717.7418696130655,196.4944807382633,317.30621454507127
28337,592710202,Grande-Synthe,H,688.2294645859539,10.1708012252345,95.11212886392023
28338,592710301,Grande-Synthe,H,19.24305384676517,1036.2704205412908,935.5538578477058
28339,592710401,Grande-Synthe,H,359.1798493821263,596.7955124844678,706.6079528074719
28340,592710402,Grande-Synthe,H,272.24306902616155,720.1468314158138,805.4908310132031
28341,592710501,Grande-Synthe,H,373.3973344230878,620.90212036557,643.2252154770264
28342,592710502,Grande-Synthe,H,698.3223824908948,46.62595846139509,168.67875051474914
28343,592710601,Grande-Synthe,H,261.5376039246154,514.3644657890252,644.5814528594381
28344,592710602,Grande-Synthe,H,531.4017090114266,107.63339680034882,288.2084409279639
28345,592720101,Grand-Fort-Philippe,H,762.0,95.0,128.0
28346,592720102,Grand-Fort-Philippe,H,479.0,127.0,323.0
28347,592720103,Grand-Fort-Philippe,H,688.0,61.0,144.0
28348,592730101,Gravelines,H,583.1970306157856,158.63315454496745,234.2619246620253
28349,592730102,Gravelines,H,631.992769303654,239.5906618183641,391.5066649043965
28350,592730103,Gravelines,H,405.40896742006464,269.0020799066254,124.51875215930524
28351,592730104,Gravelines,H,1060.9505014167962,352.8622213588325,489.9427319838996
28352,592730105,Gravelines,H,833.4916423766207,136.52850015472552,397.4193192379116
28355,592760101,Guesnain,H,912.0,63.0,279.0
28356,592760102,Guesnain,H,847.0,39.0,487.0
28359,592790101,Halluin,H,537.9162375848429,183.53299768193932,323.1500824042395
28360,592790102,Halluin,H,1230.3428054750184,108.04257914471197,318.47897327519337
28362,592790201,Halluin,H,545.8347357935281,611.4925248819966,257.9673747149436
28363,592790202,Halluin,H,439.8915270537384,426.21612000117017,353.4630814559158
28364,592790203,Halluin,H,757.8660268585616,66.86547480799624,29.63567407502614
28365,592790301,Halluin,H,882.2574659826013,134.76239598629547,124.77834758791296
28366,592790302,Halluin,H,795.5675839382052,121.10150594800166,99.26495862191852
28374,592860101,Haubourdin,H,441.5455755664267,915.7199659856702,794.856193001085
28375,592860102,Haubourdin,H,773.6939392695537,130.6223662332397,13.172497685255204
28376,592860201,Haubourdin,H,511.2643630657613,574.6775965694965,257.5629745795151
28377,592860202,Haubourdin,H,1095.158730845006,634.4888020627551,219.77552028996425
28378,592860203,Haubourdin,H,919.5937486517722,179.1944593242543,350.16988086295504
28384,592910101,Hautmont,H,922.911372764398,366.7603324104722,519.5632856755934
28385,592910102,Hautmont,H,606.4829512390962,124.44156532579484,179.46800526656506
28386,592910103,Hautmont,H,1062.5886784626575,323.8738726135728,283.9241612855945
28387,592910104,Hautmont,H,724.0836566438544,176.4205575004482,276.70903919532805
28388,592910105,Hautmont,H,1149.0560652100528,395.3586832618207,690.2184760637708
28392,592950101,Hazebrouck,H,613.821834673886,354.6547586748896,101.63629997439472
28393,592950102,Hazebrouck,H,510.7554235209921,608.7490217890002,69.09153697779344
28394,592950103,Hazebrouck,H,554.913402943842,441.81832494797504,73.17797267191872
28395,592950104,Hazebrouck,H,619.4655522049948,178.3145825236385,196.50656267115164
28396,592950105,Hazebrouck,H,845.6815411240818,215.21572794869223,165.8680256104628
28397,592950106,Hazebrouck,H,750.7758483179907,5.68478945229612,101.93125960384306
28398,592950107,Hazebrouck,H,571.072654316574,235.71784231977037,383.33473565904615
28399,592950108,Hazebrouck,H,491.02316003413154,236.74441875155253,162.95369753969078
28400,592950110,Hazebrouck,H,952.3410416349948,24.38408691067153,138.99797340926446
28401,592950112,Hazebrouck,H,1004.8352988069998,23.25826832658281,91.43690818037037
28404,592990101,Hem,H,589.3838326608529,57.37928624073484,267.42556533022605
28405,592990102,Hem,H,484.3061318338071,118.95565159857652,221.4389384143355
28406,592990103,Hem,H,446.6046584773728,17.9302656470067,228.91787628175268
28407,592990201,Hem,H,729.1324523642952,11.55539754325031,11.44589865714827
28408,592990202,Hem,H,990.0121527945216,4.76342929266214,17.78501167564899
28409,592990203,Hem,H,911.6130911759484,93.42172852818024,77.82319245106102
28410,592990204,Hem,H,661.0730738815736,68.62598410656695,0.979895845726043
28411,592990301,Hem,H,516.4699281026698,42.1768198356437,430.591884331442
28412,592990302,Hem,H,60.6347011895842,617.5048091181447,652.7368601496933
28413,592990303,Hem,H,412.1044399413032,33.94585500346205,289.6256803572984
28431,593170101,Houplines,H,776.2126498878773,161.5006813810928,110.02233919086947
28432,593170102,Houplines,H,1213.2738688754596,66.61903106970078,172.60385322604293
28433,593170103,Houplines,H,761.0719610083999,123.14426955308326,187.7445421055204
28441,593240102,Jeumont,H,881.1049055705759,94.30487213972872,316.7086408386368
28442,593240103,Jeumont,H,268.1550326364296,540.5941475758967,483.7312463058703
28443,593240104,Jeumont,H,729.3429240286148,169.43559978549752,229.8231302103254
28444,593240105,Jeumont,H,609.8484251914795,326.1572061397524,470.42645623394816
28448,593270101,Lallaing,H,568.0819765855122,93.8852563394924,122.74792397323044
28449,593270102,Lallaing,H,526.9951499261099,122.6381429362054,275.3077404696462
28450,593270103,Lallaing,H,1146.2068538380136,36.55069319545581,352.85542211656434
28451,593280101,Lambersart,H,459.9003102901738,60.10582721312253,0.0
28452,593280102,Lambersart,H,258.6203009392403,732.29629200146,740.5668347392979
28453,593280103,Lambersart,H,348.88666731598965,697.4206197015706,109.3135736285042
28454,593280201,Lambersart,H,656.6735369907801,171.93058224193663,205.05766049273905
28455,593280202,Lambersart,H,517.943058778667,110.003667968815,101.5590593391421
28456,593280203,Lambersart,H,845.1017684770512,52.35137226699791,56.15844244886145
28457,593280301,Lambersart,H,437.14048692634327,729.9007004292364,107.89469985320748
28458,593280302,Lambersart,H,1018.6264524256292,783.9236627879549,445.0192428213121
28459,593280403,Lambersart,H,879.6795231371424,96.961528481774,6.18730779893186
28460,593280405,Lambersart,H,436.1576547580445,337.8543379979982,93.97935491751332
28461,593280501,Lambersart,H,855.8048010190817,824.7058279004964,167.54862589408174
28462,593280502,Lambersart,H,478.8451240092817,502.27108828730087,33.02760685351719
28463,593290102,Lambres-lez-Douai,H,836.5829730462102,116.46139226008854,234.44310771737176
28464,593290106,Lambres-lez-Douai,H,1092.4345775273302,116.4247732794038,257.3120667664319
28474,593390101,Leers,H,887.6069987502207,90.38560971255107,167.56882699517894
28475,593390102,Leers,H,1473.5901089091192,175.69337618282398,257.95443670773
28476,593390103,Leers,H,1044.0045706123876,177.72451347973524,211.23827887877104
28477,593400101,Leffrinckoucke,H,927.188147749904,183.63141887254596,454.5630204877776
28478,593400102,Leffrinckoucke,H,678.3324544144319,120.4140451623252,18.06210677434878
28481,593430101,Lesquin,H,1422.4654331729914,519.0517932410349,396.6047457049031
28482,593430105,Lesquin,H,1130.0296437770369,123.04900268015592,122.0337686745552
28490,593500104,Lille,H,80.19557742951329,1576.8608448776458,239.31198571099483
28491,593500105,Lille,H,57.39988568381191,1651.015381376273,10.0583352516156
28497,593500111,Lille,H,16.37941194337486,1585.5799926408156,86.35498658623025
28498,593500112,Lille,H,21.00125475380144,1590.814170965012,224.74523332229043
28501,593500115,Lille,H,15.82503932143514,1248.5857253799609,609.481833799728
28502,593500116,Lille,H,10.05034752695052,1632.0968331465958,317.81019478259446
28503,593500117,Lille,H,3.50791844877934,1071.3387547843422,408.06126637046174
28504,593500118,Lille,H,317.4571174956897,2077.863755456211,68.95703088674392
28505,593500119,Lille,H,150.90360590399337,2700.5452344361397,76.2564034820651
28506,593500201,Lille,H,48.40700729841938,1885.0211146414056,91.2503484477101
28507,593500202,Lille,H,67.94243005715526,959.3151668294314,173.55739800893645
28508,593500203,Lille,H,60.07814077768358,1600.8410702598565,87.94730237773739
28509,593500204,Lille,H,98.7383927293254,2348.2777166955907,356.4764062372055
28510,593500205,Lille,H,178.4014483736918,1702.7712381270296,54.84129701357748
28511,593500206,Lille,H,170.5482786292283,1012.282308871865,102.47436653692009
28512,593500207,Lille,H,22.13928889397983,1064.9239932431333,506.6325417817275
28514,593500303,Lille,H,100.28703204784524,1858.9264780772776,304.1187397848556
28515,593500304,Lille,H,40.25268089920085,1353.5154217932889,418.8640018692831
28516,593500305,Lille,H,49.83741072214118,1909.9315214634732,8.12219393104964
28517,593500306,Lille,H,210.9132600674253,1382.922767089031,61.85435933052361
28518,593500307,Lille,H,363.02208703318666,1086.9502509218655,182.4979617651969
28519,593500308,Lille,H,306.0843591025183,1644.895853154965,173.00860486488943
28520,593500309,Lille,H,120.7826907939398,940.6600621082304,115.5793011696825
28522,593500401,Lille,H,337.34541886800633,896.5627824748397,30.91475195047934
28523,593500402,Lille,H,164.0711353505015,962.2731249413944,414.0228813468782
28524,593500403,Lille,H,43.24237650504232,1068.2183738204897,459.4167548164701
28525,593500404,Lille,H,216.50084041965948,2220.969721962767,455.8856124253137
28526,593500405,Lille,H,61.15654337539141,1575.778813499859,32.27511404764788
28527,593500406,Lille,H,163.24624411117304,2326.6539705351565,219.12249469079973
28528,593500407,Lille,H,240.06702219846972,1847.483682424599,61.57362768200239
28529,593500408,Lille,H,218.8079111830541,1234.7990188288595,139.71068117144847
28530,593500409,Lille,H,308.7114590315623,1432.4178597315577,194.4655468702113
28531,593500410,Lille,H,74.09174179522041,1138.172629174515,179.70039361939135
28532,593500501,Lille,H,0.0,53.20604221864748,53.20604221864748
28533,593500502,Lille,H,196.7091274986275,1037.082830223766,414.35174933080697
28534,593500503,Lille,H,315.40022131244694,1143.7828031655863,194.8792363864116
28535,593500504,Lille,H,260.4469004525957,1467.1213362413685,679.4667105465479
28536,593500506,Lille,H,261.8868177052523,2576.655208316244,956.3703616515672
28537,593500507,Lille,H,6.79525159913444,665.8115226667773,406.9216836119969
28538,593500508,Lille,H,189.7858868008766,1311.4116039445378,616.4997673083321
28539,593500601,Lille,H,562.0123576328473,622.5562087139041,263.2724692962949
28540,593500602,Lille,H,0.0,659.7552542530067,640.8221011449001
28541,593500603,Lille,H,2.4109402512792,701.0793331493925,685.182617297096
28542,593500604,Lille,H,0.0,703.0244626855769,687.7062002045989
28544,593500702,Lille,H,446.5732673042137,356.2555398357205,218.23410377406557
28545,593500703,Lille,H,324.4583635238848,725.5483984001918,630.2612095656752
28546,593500704,Lille,H,56.11938740969091,642.2905971068819,581.5602394060032
28547,593500705,Lille,H,35.50678115444546,817.5965657093445,583.2534194414343
28548,593500706,Lille,H,194.2553520297728,437.71130942929966,340.13492538742634
28549,593500707,Lille,H,210.94206422800383,636.894237364627,598.8421999329986
28551,593500710,Lille,H,775.5653675755697,1048.3088415050406,272.30171455686593
28552,593500711,Lille,H,259.8416877732264,607.7045736388679,485.0746831856085
28553,593500801,Lille,H,51.83259012063029,734.1783797802339,4.72451946445667
28554,593500802,Lille,H,618.8295280512815,627.4739682155217,69.09242643052914
28555,593500803,Lille,H,498.4522561188612,652.4646955628114,235.16341559836465
28556,593500804,Lille,H,163.40489001741977,464.4759598252384,384.6888553919084
28557,593500901,Lille,H,171.95690825395948,1488.5096997791431,14.931221498609196
28558,593500902,Lille,H,433.0648502192751,591.872358290896,57.5294140965819
28559,593500903,Lille,H,439.1962536668494,358.45327170637273,146.19556366118488
28561,593500905,Lille,H,208.8743305309937,997.2841912584472,124.54006309166869
28562,593500906,Lille,H,187.53327299675576,1219.7753620247568,519.5172972357774
28563,593500907,Lille,H,370.78763690978576,950.4307796275788,390.9978319190332
28564,593500908,Lille,H,319.76886188739843,798.6880081599224,199.7067010793906
28565,593501001,Lille,H,313.0460379725661,724.8709872467945,117.890626440549
28566,593501002,Lille,H,288.5282750683612,1124.4828715948486,479.7702785968796
28567,593501003,Lille,H,340.3891491239046,1162.483853968599,582.3009450106059
28568,593501004,Lille,H,448.77130665604966,693.5178377212687,15.50840057602933
28569,593501005,Lille,H,448.8287222616388,436.23497583609816,83.83687524289081
28570,593501006,Lille,H,493.9228761018374,492.1436605727053,272.65106712682547
28571,593501007,Lille,H,843.0127556516163,774.0360267188286,320.89092243830413
28572,593501008,Lille,H,321.5231548648419,660.4268405571994,370.4106970029364
28574,593502402,Lille,H,258.323756098098,235.89302393596475,287.14302561797314
28575,593502403,Lille,H,820.3279511455943,178.47841569278555,10.87909011297722
28576,593502404,Lille,H,412.22379814509486,366.3745409591496,78.07239303155391
28578,593502501,Lille,H,479.62828694294274,359.6278190516697,9.10995181445229
28579,593502502,Lille,H,604.0894427218793,454.6252269947564,27.43381256198459
28580,593502503,Lille,H,196.3930240889301,1074.241139447014,576.7688550725413
28581,593502601,Lille,H,236.93460003149815,657.1071928423712,590.2900204627801
28582,593502602,Lille,H,725.6710581812273,91.91131252402543,91.87434566461104
28583,593502603,Lille,H,683.3619858814811,46.17384622622632,34.98987202223855
28585,593502702,Lille,H,573.3004128608585,37.02441116253028,279.40374741631894
28586,593502703,Lille,H,595.1351349251946,185.6053044205597,48.06356277294172
28587,593502704,Lille,H,570.9013243300324,325.9574494851379,175.58586713627932
28588,593502705,Lille,H,497.40494978151605,172.9834525029321,117.54091243932336
28590,593502801,Lille,H,653.7814636698658,749.3046975486083,345.3322786885941
28591,593502802,Lille,H,338.9069517342211,328.90863696223045,120.0098977733341
28592,593502901,Lille,H,262.3333776990853,673.4185565766745,558.1384241275384
28593,593502902,Lille,H,468.2967347815424,748.60615866437,177.8669515105769
28594,593502903,Lille,H,746.5637255583041,243.4411897293909,90.1726082209652
28595,593502904,Lille,H,353.70708457214386,387.5932360923796,386.05706469157104
28596,593503001,Lille,H,708.3224028263263,331.85834680280163,119.1118169414352
28597,593503002,Lille,H,461.41222522414216,248.42820703191697,294.0886374594422
28598,593503003,Lille,H,340.43812350339545,556.1368548347155,533.4990975978899
28600,593520101,Linselles,H,664.4482825340966,319.2544300464128,213.50140009353856
28601,593520102,Linselles,H,935.8145480735476,327.23579079757315,299.301028168512
28602,593520103,Linselles,H,1053.5396191531622,63.85088600928256,126.70410192467008
28609,593590102,Loon-Plage,H,1249.133186263681,134.33695582611017,427.07121777554426
28610,593590103,Loon-Plage,H,907.275709124102,75.188594678793,266.6688824607858
28611,593600101,Loos,H,714.2770474843678,532.6002151121602,264.0408953908145
28612,593600102,Loos,H,426.5141247493426,617.7094068773346,126.3835487957368
28613,593600103,Loos,H,707.7486329818935,1018.398030624888,653.4530418670805
28614,593600104,Loos,H,251.72990479430428,627.1838630066842,297.9121822006817
28615,593600105,Loos,H,0.0,0.0,0.0
28616,593600201,Loos,H,192.45879588205204,407.2066150308397,420.99642145635255
28617,593600202,Loos,H,205.9260419710899,582.501277378819,400.4066609708265
28618,593600203,Loos,H,141.87742985707715,676.4835447841764,652.1317590203558
28619,593600301,Loos,H,585.517114521599,281.6100291228108,81.05019914312517
28620,593600302,Loos,H,575.0024532271512,598.8694287172559,199.91982598353843
28621,593600303,Loos,H,597.7519395746184,269.07645932966324,2.10069736532058
28625,593650101,Louvroil,H,667.4112752024292,339.8474591521572,282.5237913433596
28626,593650102,Louvroil,H,610.0876073936316,380.7929361584412,418.6675023892539
28627,593650103,Louvroil,H,369.5329299817131,160.7109972496647,188.3491942289064
28629,593670101,Lys-lez-Lannoy,H,827.7746636699756,159.59339269057978,75.92483169830825
28630,593670102,Lys-lez-Lannoy,H,791.6159985870004,62.55484796509545,14.96472295899411
28631,593670103,Lys-lez-Lannoy,H,741.719967867432,479.4792499221344,319.601130559491
28632,593670104,Lys-lez-Lannoy,H,782.3717665206784,67.60800158265542,88.09109864963371
28633,593670105,Lys-lez-Lannoy,H,734.9497344977904,830.2094902955702,507.5748408440687
28634,593680101,La Madeleine,H,417.2437893446224,370.4017648542888,314.63837167651167
28635,593680102,La Madeleine,H,523.7044156109458,332.1766835839437,96.43392968569556
28636,593680103,La Madeleine,H,449.83046521493503,253.1932049560639,225.4573763225952
28637,593680201,La Madeleine,H,355.48018235658697,733.1742413316083,585.9235131549084
28638,593680202,La Madeleine,H,526.1835752063523,1043.2430669015016,106.44744186644633
28639,593680301,La Madeleine,H,207.321602674058,1026.0121165826038,240.6583752004853
28640,593680302,La Madeleine,H,219.43318845233023,924.2316250993038,340.7936985914178
28641,593680401,La Madeleine,H,183.4397652173392,1125.3530288806778,16.28250751774236
28642,593680402,La Madeleine,H,532.1393257874332,1409.6571183927967,48.59939768802875
28650,593780101,Marcq-en-Baroeul,H,1230.502697946886,8.70674138160802,23.51123375308097
28651,593780102,Marcq-en-Baroeul,H,532.0919123485152,165.9981091824689,41.492369731564814
28652,593780201,Marcq-en-Baroeul,H,125.28310698665804,712.720690557124,571.7648119862973
28653,593780202,Marcq-en-Baroeul,H,698.7458682100821,417.0386288819872,208.0817602471878
28654,593780301,Marcq-en-Baroeul,H,347.28790817429035,588.8107844332986,14.428733731758228
28655,593780302,Marcq-en-Baroeul,H,473.954377457804,311.6548079000716,14.59497370512936
28656,593780303,Marcq-en-Baroeul,H,672.8110393427497,427.4801589616493,217.70159556197623
28658,593780401,Marcq-en-Baroeul,H,353.7049840285162,1021.8352411973732,85.7303946410745
28659,593780402,Marcq-en-Baroeul,H,505.64201124812007,830.7760810426603,328.5538162645971
28660,593780403,Marcq-en-Baroeul,H,414.5161425913541,523.3473780314293,538.5341608398141
28661,593780404,Marcq-en-Baroeul,H,492.8853276570982,300.45239379333213,124.77422310359148
28662,593780501,Marcq-en-Baroeul,H,499.6415428411139,186.17286568932263,12.36080470724212
28663,593780502,Marcq-en-Baroeul,H,673.7170116223806,666.6411868391506,82.45325362725266
28664,593780601,Marcq-en-Baroeul,H,892.6174670905366,203.0570490071356,54.49855969743413
28665,593780602,Marcq-en-Baroeul,H,626.0789609398814,400.3378544365012,45.96584514170355
28666,593780701,Marcq-en-Baroeul,H,644.7276515890162,379.3670080793276,291.2864103565723
28667,593780702,Marcq-en-Baroeul,H,518.0560394023286,163.92774889116558,187.1737356416976
28672,593830102,Marly,H,777.2212898993755,192.62183059691557,142.32719173994758
28673,593830103,Marly,H,594.54548203286,301.226327298592,173.4725861115259
28674,593830104,Marly,H,548.3686229944204,112.17142248821423,291.02110522956974
28675,593830105,Marly,H,1171.5806006062653,595.2593492771175,671.2081538751524
28678,593860101,Marquette-lez-Lille,H,817.1575018997693,80.04901399145704,91.53267558286716
28679,593860102,Marquette-lez-Lille,H,640.5041546889676,104.96743176762368,115.1394141946292
28680,593860103,Marquette-lez-Lille,H,538.0939737549904,280.64339561878376,232.70106562246977
28681,593860104,Marquette-lez-Lille,H,682.1679865574553,174.85498675795787,169.96946220682372
28682,593860105,Marquette-lez-Lille,H,489.74034860015706,180.27555717422177,171.76339104783446
28688,593920101,Maubeuge,H,1061.745960911392,2.88957777886952,88.19696327743337
28689,593920102,Maubeuge,H,23.10126190499517,387.7973937948439,374.82789190914696
28690,593920201,Maubeuge,H,895.5477440621411,174.7348356079214,127.32191676485589
28691,593920202,Maubeuge,H,656.5986282868477,61.5221537695802,41.01927725428249
28692,593920301,Maubeuge,H,23.04859827881654,1174.1339973290085,376.8039284480495
28693,593920302,Maubeuge,H,4.51577943046932,603.6384289204594,586.1646849253934
28694,593920303,Maubeuge,H,299.82752739842925,709.6375531464115,48.98320520783546
28695,593920401,Maubeuge,H,338.69333336500887,483.699805720709,319.5709475633683
28696,593920402,Maubeuge,H,801.999906396354,102.79666163652166,294.7397747301405
28697,593920403,Maubeuge,H,838.4417348268836,356.0664847569532,154.83460728428287
28698,593920404,Maubeuge,H,561.111313913994,89.2474771761401,142.6633477894256
28699,593920405,Maubeuge,H,619.2566642453712,93.69337587268372,221.980004906339
28700,593920501,Maubeuge,H,349.4418350024516,249.0306592890083,247.07931588951317
28701,593920502,Maubeuge,H,295.70498991457606,269.72818945801254,274.1401299305219
28702,593920503,Maubeuge,H,344.0879875000885,600.6786680796407,631.0389851937567
28710,594000101,Merville,H,656.1688013831553,116.88006774637452,28.70738506051304
28711,594000102,Merville,H,1059.097455982499,83.04636392505557,97.4000564553121
28712,594000103,Merville,H,769.9730778730462,224.5327617232984,198.9011679192689
28713,594000104,Merville,H,949.3942345012526,73.81899015560496,253.24014678381147
28722,594100101,Mons-en-Baroeul,H,945.1175751779838,262.8199810668997,57.98530325292044
28723,594100102,Mons-en-Baroeul,H,731.7443075285128,213.2435582174687,70.11574768322413
28724,594100201,Mons-en-Baroeul,H,5.83201156838985,774.0270448704579,716.7885600513735
28725,594100202,Mons-en-Baroeul,H,74.95805299149183,656.8492909605982,680.9841743162674
28726,594100203,Mons-en-Baroeul,H,217.39639354489572,599.0789570904366,176.41478011416476
28727,594100302,Mons-en-Baroeul,H,0.0,788.935937946092,151.9702680924445
28728,594100303,Mons-en-Baroeul,H,14.18018801757051,588.202510329518,278.95152710802245
28729,594100304,Mons-en-Baroeul,H,134.07084998681037,421.9193818195108,412.03527762626845
28730,594100401,Mons-en-Baroeul,H,454.5010739279604,133.06383732853396,119.20835720392076
28731,594100402,Mons-en-Baroeul,H,745.3315613099378,91.4501064614546,95.17933682632288
28732,594100403,Mons-en-Baroeul,H,658.6338328264512,138.28845437274833,35.17456463796768
28736,594140101,Montigny-en-Ostrevent,H,1166.1800259965353,157.34965337954958,463.0860051993073
28737,594140102,Montigny-en-Ostrevent,H,552.7155545927217,12.946490467937624,6.971187175043336
28743,594210101,Mouvaux,H,1009.56652453115,214.05949220796623,27.05637600642143
28744,594210102,Mouvaux,H,773.7266293788349,155.8159436445355,256.0511055606472
28745,594210103,Mouvaux,H,845.9554005906845,490.69875448859545,67.40184558434558
28746,594210104,Mouvaux,H,650.7680914951382,304.9097886030426,208.7271636325396
28747,594210105,Mouvaux,H,953.2188838433236,245.8216118072656,194.5200290591188
28752,594260101,Neuville-en-Ferrain,H,859.1722818781445,61.60407698767424,99.45078141824555
28753,594260102,Neuville-en-Ferrain,H,820.0849278147299,129.215044877898,116.28700015248803
28754,594260103,Neuville-en-Ferrain,H,623.1084191673775,94.29692219485491,109.10968562346449
28755,594260104,Neuville-en-Ferrain,H,608.2221123890225,97.14751107323556,66.60780468873094
28756,594260105,Neuville-en-Ferrain,H,629.798122762155,141.44335226967803,163.35107408881538
28761,594310101,Nieppe,H,1286.1033119809183,99.620705807972,90.65484228525452
28762,594310102,Nieppe,H,1168.5508791275115,512.0504278529761,628.6066536483033
28778,594470101,Onnaing,H,1051.00099633406,3.984837900792644,576.8052861397352
28779,594470102,Onnaing,H,1234.3035397705214,172.34423920928185,144.45037390373335
28780,594470103,Onnaing,H,720.2594505682704,95.63610961902346,219.16608454359545
28783,594490101,Orchies,H,980.7713667147656,536.2290842180961,269.95618583572343
28784,594490102,Orchies,H,881.3044005081765,247.9056151826892,171.89847955586075
28785,594490103,Orchies,H,710.6898387281936,270.89974313231363,317.0788030534015
28788,594520101,Ostricourt,H,1091.0,83.0,525.0
28789,594520102,Ostricourt,H,841.0,28.0,49.0
28793,594560101,Pecquencourt,H,761.2497587085418,76.02624049358977,371.2450185141527
28794,594560102,Pecquencourt,H,789.8830181152184,22.709136770812528,368.2829571962206
28795,594560103,Pecquencourt,H,700.0338248046123,63.19064144921747,289.2946553846988
28796,594570101,Pérenchies,H,420.3154010239468,205.6862600755484,226.55298211219824
28797,594570102,Pérenchies,H,857.5229103632768,51.66997837646627,25.83498918823313
28798,594570103,Pérenchies,H,1294.7304197026067,462.0488450972464,286.1721879311978
28800,594590101,Petite-Forêt,H,870.2851472092829,193.83635509706775,285.04223051749864
28801,594590102,Petite-Forêt,H,847.3329064548818,14.545591238693197,52.67283424007076
28823,594820101,Quesnoy-sur-Deûle,H,1496.273412271283,164.58003998154956,256.90542826388224
28824,594820102,Quesnoy-sur-Deûle,H,775.7339689374256,92.32538828233268,116.41027218207164
28826,594840101,Quiévrechain,H,809.9493428583023,204.4822848349162,517.6892967283976
28827,594840102,Quiévrechain,H,1122.1588801916134,266.32570756547625,269.3181312459872
28834,594910101,Raismes,H,943.3905572402588,116.5158187247794,146.37516693201852
28835,594910102,Raismes,H,1044.7360319885663,7.83182830381665,656.992051393582
28836,594910103,Raismes,H,134.94457991357294,0.0,79.69277793606184
28837,594910104,Raismes,H,469.31078491167705,221.2235306556191,185.3291852289815
28838,594910105,Raismes,H,691.3272904956027,173.22042534503993,142.51141080373068
28839,594910106,Raismes,H,1047.9044070611633,305.0144106355343,328.96316402395234
28855,595070101,Ronchin,H,556.3830308876824,396.3933796404186,5.12942617648179
28856,595070102,Ronchin,H,509.6165842923238,420.5693062124133,229.75950781214345
28857,595070103,Ronchin,H,606.5764753536603,362.7296375206296,171.80868053320626
28859,595070201,Ronchin,H,539.5838314420422,181.5412576332089,133.80877040395407
